target_id	ens_gene	ext_gene	te_refed_vs_fasting	te_fast1	te_fast2	te_fast3	te_refed1	te_refed2	te_refed3
ENSMUST00000001507	ENSMUSG00000001467	Cyp51	0.976537676454569	-1.54050670472299	-1.0914865752884	-0.573454747602736	-0.38627146912581	-0.00445448547569982	0.114890956351098
ENSMUST00000001544	ENSMUSG00000023186	Vwa5a	-0.0281454550844931	-0.214329340651325	0.0773088166088828	0.04779639619911	-0.156097037862928	0.04779639619911	-0.0653598514329942
ENSMUST00000001547	ENSMUSG00000001506	Col1a1	0.0134486049258021	2.21505165714989	-0.883600790921689	-1.55520623355906	0.0425945399009154	0.122032159408515	-0.348036251862878
ENSMUST00000001566	ENSMUSG00000001525	Tubb5	0.980762280306265	0.0503600162837917	-0.0625150696052184	-0.680205271332376	1.14734882317562	0.29793150110187	0.804646191987498
ENSMUST00000001569	ENSMUSG00000059714	Flot1	-0.0591524137898356	-1.14332115750268	-1.48895876476951	-0.765406087567107	-0.989718067380507	-1.23496227756428	-1.35046290626402
ENSMUST00000001583	ENSMUSG00000001542	Ell2	-0.336343526828136	-3.06441336667392	-1.8098086857983	-2.36174808458137	-2.65379196554909	-2.67022154212678	-2.92098720986212
ENSMUST00000001611	ENSMUSG00000001569	Nom1	0.291356002844642	-2.36139311977542	-3.05979388039341	-2.46893944500137	-1.88631898474088	-2.90621327652027	-2.22352617537512
ENSMUST00000001712	ENSMUSG00000020196	Cabin1	-0.517174456202572	-3.02325605185195	-3.25870074293148	-3.15443892509528	-3.48674865950378	-4.16759921580296	-3.33357121317968
ENSMUST00000001713	ENSMUSG00000001663	Gstt1	0.478513803978919	1.06006946642534	0.141991879067255	-0.183426310158845	1.00656330551817	0.737641681834387	0.709971459917957
ENSMUST00000001715	ENSMUSG00000001665	Gstt3	0.191726350856545	1.53188420090685	0.270483574422143	0.90491935611999	1.10990324006395	0.854764646045737	1.31779829790893
ENSMUST00000001722	ENSMUSG00000001672	Marveld3	-0.0548214501327372	-1.21326383409403	-0.92902753323647	-0.486187830473606	-1.62559795806818	-0.602975340114076	-0.564370250020061
ENSMUST00000001724	ENSMUSG00000001674	Ddx18	0.476360748613658	-1.11507218201445	-1.89702824162709	-1.32809140750184	-0.560985676400843	-1.45565221349896	-0.894471695402601
ENSMUST00000001757	ENSMUSG00000001707	Eef1e1	0.26879657994282	0.430385059265068	-0.512648146335995	0.667561868063856	0.50043495304835	0.467787853501016	0.423465714272026
ENSMUST00000001780	ENSMUSG00000001729	Akt1	0.841977438965468	-2.86888303245899	-3.40300227370261	-3.93966892712422	-2.23750699522506	-2.7313407969772	-2.71677412418716
ENSMUST00000001790	ENSMUSG00000001739	Cldn15	0.460095153703506	0.0989235277812158	0.482872991905679	0.734186631493374	0.406484577720273	1.13256432772563	1.15721970684488
ENSMUST00000001806	ENSMUSG00000001755	Coasy	0.148999811756571	-1.5351526976745	-1.72094676702756	-1.53993566653536	-1.34001829029264	-1.73235714365937	-1.27666026201569
ENSMUST00000001809	ENSMUSG00000022283	Pabpc1	1.1412864882258	-2.7056705581019	-4.48544883234157	-4.10395381191233	-2.19667284665073	-3.50572286469147	-2.1688180263362
ENSMUST00000001818	ENSMUSG00000001767	Crnkl1	-0.0324471454964177	-1.49740657714027	-2.10042508264355	-1.29913438665492	-1.66278898035938	-2.0894166196219	-1.24210188294673
ENSMUST00000001825	ENSMUSG00000001774	Chordc1	0.51117769110193	-0.756850307052916	-0.779531533544372	-1.0259639779813	-0.136690358457963	-0.584284345588945	-0.307838041225887
ENSMUST00000001834	ENSMUSG00000001783	Rtcb	0.287147812192494	-0.989061405856085	-1.80799809758142	-1.27553808227341	-0.682189270549036	-1.56998766577795	-0.958977212806445
ENSMUST00000001963	ENSMUSG00000020681	Ace	-0.26012719368871	-3.1954965447443	-0.772386467739091	-1.36656466934325	-3.00798300185324	-1.10564943312307	-2.00119682791646
ENSMUST00000001975	ENSMUSG00000001910	Nacc1	-0.102927804351344	-1.54751725945025	-0.659934523838713	-1.68928262466791	-1.81553054696146	-1.22423769047739	-1.16574958357205
ENSMUST00000002007	ENSMUSG00000001942	Siae	0.0228605174053059	0.0667351375731407	0.583698563744444	0.0813434557828791	-0.343013252773691	0.324130792902707	0.819241169187366
ENSMUST00000002043	ENSMUSG00000078622	Ccdc47	-0.117908221390331	-0.671626119052428	-0.724642135148306	-0.664815877222068	-0.853041041022306	-1.03209273930194	-0.529675015269544
ENSMUST00000002064	ENSMUSG00000001999	Blvra	0.347643446992737	-0.406733374561681	-0.764454455053463	-0.331536190105067	-0.533061385496122	-0.234079028604341	0.307346735358462
ENSMUST00000002084	ENSMUSG00000031378	Abcd1	-0.321473445388741	-1.13947911254351	-0.0727174911655044	-0.169681979725142	-1.51182433818772	-0.0966892562189615	-0.737785325193692
ENSMUST00000002090	ENSMUSG00000002014	Ssr4	0.430065280725861	0.395048063056188	-0.479639284510461	0.255645287232134	0.752841471374846	0.357393955527663	0.351014481052937
ENSMUST00000002091	ENSMUSG00000002015	Bcap31	-0.00408904609008087	0.140928092723076	-0.025547194319475	0.505517495158766	0.321890730947217	0.0653864569068791	0.221354067438027
ENSMUST00000002095	ENSMUSG00000002028	Kmt2a	-8.37318602151027	-4.35273681856987	-2.96691496991064	-4.21993451152619	-9.21082873435045	-13.6778067068247	-13.7705089233624
ENSMUST00000002121	ENSMUSG00000002052	Supt6	-0.269881605217464	-1.91150141885002	-3.06813449575078	-2.92644183086051	-2.56499514604161	-3.21331728923144	-2.93741012584066
ENSMUST00000002172	ENSMUSG00000002103	Acp2	-0.467348515183482	0.342216297314176	0.734015716563073	0.573828836930042	-0.0713067556684896	0.433800573927609	-0.114478513002276
ENSMUST00000002177	ENSMUSG00000002108	Nr1h3	-0.288364049498687	-3.1594723698821	-2.34007562152621	-2.95563074351359	-3.55562006655147	-2.58927611846486	-3.17537469840163
ENSMUST00000002198	ENSMUSG00000002129	Sf3a1	0.458566531360248	-0.574392239973753	-0.888803940269056	-1.00565589993396	-0.135796069239036	-0.614575314668198	-0.342781102188786
ENSMUST00000002280	ENSMUSG00000002210	Smg9	-0.0233267361870726	0.107370340600904	-0.848273904637998	-0.577211821981413	-0.570607552410704	-0.470655151665481	-0.34683289050354
ENSMUST00000002289	ENSMUSG00000022111	Uchl3	0.294023931671744	-0.871230917538888	-1.167768300463	-0.63817199290848	-0.481822247502433	-0.820743636223375	-0.492533532169326
ENSMUST00000002292	ENSMUSG00000002222	Rmnd5a	-0.345185736369824	-0.908080342841431	-0.0421524739759131	-0.818360065714463	-0.827700179224227	-1.15973624292111	-0.816713669495941
ENSMUST00000002303	ENSMUSG00000002233	Rhoc	0.138777218189947	-0.0463934734805414	-0.729013762379975	0.0653864569068791	-0.299800616241738	0.314213670713495	-0.308102178855555
ENSMUST00000002305	ENSMUSG00000042599	Kdm7a	-0.882628238906549	-2.65127133441196	-1.15878373400486	-1.27452404455835	-2.60871519956738	-2.63927628623782	-2.48447234388962
ENSMUST00000002320	ENSMUSG00000002250	Ppard	0.253953954924339	-2.30540944416236	-3.05175299618316	-2.94117374535268	-2.87314754149477	-2.36718184364793	-2.29614493578249
ENSMUST00000002350	ENSMUSG00000002280	Narfl	0.427778046886687	-1.41487091984868	-1.2408017130561	-0.977871814863754	-0.695823450215918	-0.694742853538983	-0.95964400335357
ENSMUST00000002360	ENSMUSG00000002289	Angptl4	-1.51796366246148	0.923433616952338	1.85681716948769	2.48012065211867	-0.657227999424799	1.44832530385986	-0.0846168532607943
ENSMUST00000002400	ENSMUSG00000002329	Mdp1	0.088265075556379	-1.04628480767618	-1.15632593638195	-0.400189665845824	-1.07470180292498	-0.517428133794165	-0.745875246515673
ENSMUST00000002436	ENSMUSG00000002365	Snx9	0.171327463415304	-0.917529232789969	-1.24555825082543	-1.06742555119793	-0.985718992485908	-0.925795156026944	-0.805016496054562
ENSMUST00000002445	ENSMUSG00000002372	Ranbp3	-0.274054791693685	-0.385584186358055	-0.846016940019445	-0.564445747001939	-0.584723651311515	-1.11889902657174	-0.914588570577242
ENSMUST00000002452	ENSMUSG00000002379	Ndufa11	0.359703475889559	0.841430002792807	0.201444708775677	0.695453200700724	0.820719699896319	0.901214366735846	1.09550427330572
ENSMUST00000002473	ENSMUSG00000031820	Babam1	0.139639344331005	-1.91271130757883	-2.69130284137923	-1.58131781227611	-1.55576025222494	-2.43822945984692	-1.77242421616929
ENSMUST00000002518	ENSMUSG00000054452	Aes	0.323251074340922	-2.50370989884629	-2.75155499729986	-1.95889245484007	-2.22179072936882	-1.93138034336717	-2.09123305522747
ENSMUST00000002551	ENSMUSG00000002477	Snrpd1	0.441507646481538	-0.0202457885537255	-1.2162524835058	-0.318146389198022	0.382185262202245	-1.0920713285769	0.479764344561727
ENSMUST00000002599	ENSMUSG00000002524	Puf60	0.26676208843559	-0.372593836136705	-0.980073293673531	-1.00837375226046	-0.567708905413109	-0.551037075238675	-0.442008636112139
ENSMUST00000002625	ENSMUSG00000002550	Uck1	0.16855406258869	-0.924588516702108	-1.0031106280743	-0.779831053327372	-1.03031942950804	-0.241774321299288	-0.929774259530383
ENSMUST00000002655	ENSMUSG00000002580	Mien1	1.50402120564663	-1.14911079172354	-1.69139234443404	-1.56846106646872	-0.159022559586996	0.111268369450524	0.150853604450064
ENSMUST00000002699	ENSMUSG00000024045	Akap8	-0.711507398316399	-1.63080619423052	-1.62086056008251	-1.77770801822937	-2.25914864707453	-2.42186730995896	-2.48288101045812
ENSMUST00000002733	ENSMUSG00000002658	Gtf2f1	0.485654080224127	-1.33579891729677	-2.81197412766612	-1.63635041956591	-1.2731171332721	-1.69663333785002	-1.3574107527343
ENSMUST00000002735	ENSMUSG00000002660	Clpp	0.32523176513341	0.102540027260239	-0.489782974082647	-0.0888863250679769	0.487889325839966	-0.108933011886509	0.120609709556388
ENSMUST00000002790	ENSMUSG00000002718	Cse1l	0.830935469522068	-2.06473158379779	-0.512093930965373	-1.94207465283362	-0.494843619874483	-0.773447773881315	-0.75780236527478
ENSMUST00000002808	ENSMUSG00000002731	Prkra	0.297995598183655	-0.390203449204367	-0.967996964858022	-0.746958768582621	-0.319130068374561	-0.690603297158765	-0.201439022560718
ENSMUST00000002818	ENSMUSG00000002741	Ykt6	0.65038596647163	-1.11442212474306	-0.63147706109793	-0.484085789350238	-0.234303601694711	-0.0232827507111606	-0.0212407233704686
ENSMUST00000002825	ENSMUSG00000002748	Baz1b	-0.186029509190606	-2.78231651851093	-2.39738016063259	-2.9177293074768	-2.59436152084672	-3.31166353531282	-2.7494894580326
ENSMUST00000002837	ENSMUSG00000063406	Tmed5	-0.163195171180829	0.741206940894523	0.791697663918175	0.892215596096824	0.778570864322338	0.309176517996198	0.8477873050485
ENSMUST00000002839	ENSMUSG00000059409	Ppp2r5d	-0.292120468889782	-0.895233801285403	-0.431353171721293	-1.22803845530206	-1.00652646351933	-1.17113322137163	-1.25332715008715
ENSMUST00000002840	ENSMUSG00000002763	Pex6	0.0519521706541863	-2.08722300307137	-3.2504598039336	-2.9127076768657	-3.07725911179973	-2.56778996328039	-2.449484896828
ENSMUST00000002845	ENSMUSG00000002768	Mea1	0.741337339816066	-0.301473685561536	-1.76756037562692	-1.18565051989953	-0.347885175664732	-0.333794724119319	-0.348992661855741
ENSMUST00000002850	ENSMUSG00000030834	Abcc6	-0.819809283580939	-1.44933340240556	-0.892741503903785	-3.80790530641899	-3.75575258294546	-2.32613257092579	-2.5275229095999
ENSMUST00000002855	ENSMUSG00000002778	Kdelr1	0.200441584636778	0.472620188617685	0.418150293399034	0.622760661198864	0.766732627810508	0.628276518235624	0.719846751079784
ENSMUST00000002881	ENSMUSG00000002804	Nudt14	0.676778036418877	-0.936745058023685	-0.872859122003691	-0.751559288322778	-0.290286408696571	-0.196830661717594	-0.0437122886793576
ENSMUST00000002911	ENSMUSG00000002833	Hdgfrp2	0.153777911153598	-1.6793233172585	-2.17973786311042	-2.24658174166108	-1.63528520014651	-2.18828134500967	-1.82074264341302
ENSMUST00000002923	ENSMUSG00000002844	Adprh	0.358994504117347	-0.0879334993338822	-0.528260293866538	-0.131216359600707	0.113898206250372	0.321510089780181	-0.105834936479641
ENSMUST00000002925	ENSMUSG00000002846	Timmdc1	0.213109793918219	-2.3426047556646	-2.08154876181185	-1.52694124781678	-1.91556497819266	-1.88911300651408	-1.50708739883183
ENSMUST00000003029	ENSMUSG00000002949	Timm44	0.402550521489596	-1.17651457045118	-2.49192250885545	-1.32310544741214	-1.18118637842028	-1.67049004806834	-0.932214535761363
ENSMUST00000003038	ENSMUSG00000002957	Ap2a2	0.239453818447112	-1.48966999663694	-1.62371436886279	-1.81392098596166	-1.37788916593726	-1.4180461660504	-1.41300856413239
ENSMUST00000003049	ENSMUSG00000002968	Med25	0.0516267325574937	-1.63366810473961	-2.33215812231657	-1.69075745267218	-2.11123569349148	-1.70162165246915	-1.68884613609525
ENSMUST00000003074	ENSMUSG00000002992	Apoc2	0.00245191144380015	-0.11708971111872	-0.191316284131729	0.525713644276074	-0.528964555857654	0.80417681275582	-0.0505488735411405
ENSMUST00000003115	ENSMUSG00000003031	Cdkn1b	0.183226657741827	0.730497563629127	1.054314848057	1.4322525051149	1.35209239870142	1.28289605658639	1.1317564347387
ENSMUST00000003117	ENSMUSG00000003033	Ap1m1	-0.0549959903801966	-0.671020993478801	-0.323977303160211	0.222254671274973	-0.220882852469039	0.152701697205641	-0.86955044124123
ENSMUST00000003121	ENSMUSG00000003037	Rab8a	0.0495335253766584	-0.497018187418115	-0.405529240840845	-0.0777815059665139	-0.493525812845229	-0.245006350550616	-0.093196194699653
ENSMUST00000003123	ENSMUSG00000003039	Fam32a	-0.0448492105226691	-0.107633268749495	-0.161329912784167	0.381944198759222	0.38433021138522	-0.39544613793642	-0.010450687791248
ENSMUST00000003135	ENSMUSG00000003051	Elf3	0.176489000420582	0.920663031716021	-0.306263091554172	0.0550328609951784	0.499522217545214	0.0517833686329414	0.647594216240618
ENSMUST00000003156	ENSMUSG00000003072	Atp5d	0.262751922964242	0.857499301188809	0.554767091530813	0.899940578359634	0.790524031299846	1.20337143079561	1.10656727787653
ENSMUST00000003183	ENSMUSG00000003099	Ppp5c	0.297173866135331	-0.97559358218322	-1.18486837925814	-1.27657772888987	-0.935648247351826	-0.828365188615859	-0.781504655957559
ENSMUST00000003207	ENSMUSG00000003123	Lipe	-0.958902789708423	-1.61264776551971	-0.2810691756413	-0.414856037272128	-2.27959793733315	-1.36214222644304	-1.54354118378222
ENSMUST00000003238	ENSMUSG00000003154	Foxj2	-0.649367452170613	-2.37257362835261	-0.226239550432051	-0.895637799978455	-1.21164579641021	-1.96678955596429	-2.26411798290046
ENSMUST00000003268	ENSMUSG00000003200	Sh3gl1	-0.1814919780331	-0.435707731005954	0.0251404268378115	-0.12078643696907	-0.682457400613503	0.124282361252078	-0.517654635875087
ENSMUST00000003310	ENSMUSG00000003226	Ranbp2	-2.03454593570997	-3.48964465898109	-3.56776132463577	-3.52220673625424	-3.83625474084649	-9.08942585239934	-3.75756993375516
ENSMUST00000003386	ENSMUSG00000003299	Mrpl4	0.710130056703975	0.0299396894400957	-0.595774318723796	-0.685109189057882	0.393912630928982	0.175816411135113	0.309717309706248
ENSMUST00000003397	ENSMUSG00000003309	Ap1m2	0.330398263533013	-0.534583852176707	-0.753796507377051	-0.482125101519096	-0.277487830643709	-0.388740831710732	-0.113082008119372
ENSMUST00000003436	ENSMUSG00000003346	Abhd17a	1.57209233101318	-3.86104053826135	-9.11478818626449	-6.60792357568035	-4.55308739497295	-3.78015209649289	-6.53423581570082
ENSMUST00000003438	ENSMUSG00000003348	Mob3a	0.224423351160022	-0.735857143848497	1.39489953512678	1.10238271562448	0.996311276331082	1.16560603390995	0.272777850141802
ENSMUST00000003450	ENSMUSG00000003360	Ddx23	0.0679187636295215	-2.04012342829032	-2.51546215732499	-2.59583748596451	-2.01724842036869	-2.52293116334985	-2.40748719697271
ENSMUST00000003461	ENSMUSG00000020456	Ogdh	0.0665463854695612	-0.789579105162049	-0.859466437518898	-1.35795476930387	-0.849141390347433	-1.04292045674592	-0.915299308482779
ENSMUST00000003493	ENSMUSG00000003402	Prkcsh	0.189862991744018	-0.0298051682986551	-0.560985676400843	-0.424114423708816	-0.0473235829036434	-0.230524347595853	-0.167468362676763
ENSMUST00000003512	ENSMUSG00000003420	Fcgrt	0.0151053223449104	-0.457846053099309	-1.60165413352689	-0.738018145626545	-0.990197767513202	-0.821596463893005	-0.940408133811805
ENSMUST00000003521	ENSMUSG00000003429	Rps11	1.08353686745744	-1.1558743652217	-1.92467967304236	-1.94805756145459	-0.24951885162395	-1.01930767178741	-0.509174473934969
ENSMUST00000003536	ENSMUSG00000003444	Med29	0.251293551763165	0.62850380088699	-0.204549793729913	0.122032159408515	0.607913939097503	0.243322964138675	0.44862991861891
